epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,120.154,0.94019,1.80597,1.41722,0.92939,0.40625,0.90609,0.61016,1.06628,3.25266,1.63204,0.000749893,0.000749893,0.000749893
38,123.256,0.9612,1.78552,1.35084,0.92939,0.40625,0.90609,0.61016,1.06628,3.25266,1.63204,0.000765797,0.000765797,0.000765797
39,126.393,0.81573,1.53744,1.25982,0.94731,0.73405,0.94177,0.6922,0.96714,3.05769,1.46952,0.000781454,0.000781454,0.000781454
40,129.506,0.80765,1.63089,1.20033,0.94731,0.73405,0.94177,0.6922,0.96714,3.05769,1.46952,0.000796863,0.000796863,0.000796863
41,132.731,0.92489,1.63761,1.33223,0.94731,0.73405,0.94177,0.6922,0.96714,3.05769,1.46952,0.000812025,0.000812025,0.000812025
42,135.941,0.85546,1.51912,1.24875,0.74862,0.725,0.82135,0.56292,0.90855,3.11005,1.34645,0.000826939,0.000826939,0.000826939
43,139.105,0.9212,1.472,1.33163,0.74862,0.725,0.82135,0.56292,0.90855,3.11005,1.34645,0.000841606,0.000841606,0.000841606
44,142.28,0.95204,1.6488,1.31921,0.74862,0.725,0.82135,0.56292,0.90855,3.11005,1.34645,0.000856026,0.000856026,0.000856026
45,145.431,1.11984,1.941,1.52515,0.74862,0.725,0.82135,0.56292,0.90855,3.11005,1.34645,0.000870198,0.000870198,0.000870198
46,148.583,0.87897,1.59711,1.30633,0.7555,0.6965,0.83175,0.62844,0.82625,2.83073,1.33009,0.000884122,0.000884122,0.000884122
47,151.723,0.94872,1.46243,1.34438,0.7555,0.6965,0.83175,0.62844,0.82625,2.83073,1.33009,0.000897799,0.000897799,0.000897799
48,154.862,0.85545,1.56685,1.21284,0.7555,0.6965,0.83175,0.62844,0.82625,2.83073,1.33009,0.000911228,0.000911228,0.000911228
49,157.971,0.98889,1.62516,1.41152,0.7555,0.6965,0.83175,0.62844,0.82625,2.83073,1.33009,0.00092441,0.00092441,0.00092441
50,161.142,0.84724,1.49687,1.28852,0.79559,0.85194,0.87319,0.65436,0.9485,2.49384,1.51271,0.000937344,0.000937344,0.000937344
51,164.313,0.88847,1.45138,1.29014,0.79559,0.85194,0.87319,0.65436,0.9485,2.49384,1.51271,0.000940625,0.000940625,0.000940625
52,167.537,1.09803,1.59478,1.45156,0.79559,0.85194,0.87319,0.65436,0.9485,2.49384,1.51271,0.000934438,0.000934438,0.000934438
53,170.683,0.83875,1.53984,1.23103,0.79559,0.85194,0.87319,0.65436,0.9485,2.49384,1.51271,0.00092825,0.00092825,0.00092825
54,173.836,0.76101,1.32626,1.1942,0.87686,0.82382,0.95333,0.6987,0.98171,2.27944,1.57636,0.000922063,0.000922063,0.000922063
55,177,0.94063,1.45751,1.36902,0.87686,0.82382,0.95333,0.6987,0.98171,2.27944,1.57636,0.000915875,0.000915875,0.000915875
56,180.136,0.86759,1.37098,1.32242,0.87686,0.82382,0.95333,0.6987,0.98171,2.27944,1.57636,0.000909688,0.000909688,0.000909688
57,183.263,0.94886,1.69518,1.27648,0.87686,0.82382,0.95333,0.6987,0.98171,2.27944,1.57636,0.0009035,0.0009035,0.0009035
58,186.468,0.73487,1.33204,1.21569,0.79853,0.90571,0.98067,0.75539,1.02548,1.99978,1.51576,0.000897313,0.000897313,0.000897313
59,189.732,0.85772,1.30153,1.23546,0.79853,0.90571,0.98067,0.75539,1.02548,1.99978,1.51576,0.000891125,0.000891125,0.000891125
60,192.963,0.87318,1.39301,1.41003,0.79853,0.90571,0.98067,0.75539,1.02548,1.99978,1.51576,0.000884938,0.000884938,0.000884938
61,196.178,0.85741,1.21179,1.14817,0.79853,0.90571,0.98067,0.75539,1.02548,1.99978,1.51576,0.00087875,0.00087875,0.00087875
62,199.353,0.84504,1.3873,1.32405,0.95247,0.93004,0.98667,0.72461,1.08558,1.96161,1.4796,0.000872563,0.000872563,0.000872563
63,202.484,0.82889,1.23954,1.26718,0.95247,0.93004,0.98667,0.72461,1.08558,1.96161,1.4796,0.000866375,0.000866375,0.000866375
64,205.717,0.86769,1.52124,1.32432,0.95247,0.93004,0.98667,0.72461,1.08558,1.96161,1.4796,0.000860188,0.000860188,0.000860188
65,208.884,0.70746,1.27541,1.16685,0.95247,0.93004,0.98667,0.72461,1.08558,1.96161,1.4796,0.000854,0.000854,0.000854
66,212.062,0.81437,1.33092,1.21665,0.92469,0.99581,0.97778,0.74266,1.06063,1.90543,1.42422,0.000847813,0.000847813,0.000847813
67,215.272,0.97567,1.37063,1.36052,0.92469,0.99581,0.97778,0.74266,1.06063,1.90543,1.42422,0.000841625,0.000841625,0.000841625
68,218.404,0.91825,1.34101,1.30894,0.92469,0.99581,0.97778,0.74266,1.06063,1.90543,1.42422,0.000835438,0.000835438,0.000835438
69,221.636,0.86705,1.32047,1.23675,0.92469,0.99581,0.97778,0.74266,1.06063,1.90543,1.42422,0.00082925,0.00082925,0.00082925
70,224.962,0.8752,1.24157,1.22552,0.90232,0.96446,0.97417,0.75775,1.01598,1.77407,1.47783,0.000823063,0.000823063,0.000823063
71,228.424,0.88953,1.24086,1.32761,0.90232,0.96446,0.97417,0.75775,1.01598,1.77407,1.47783,0.000816875,0.000816875,0.000816875
72,231.614,0.87419,1.27519,1.47943,0.90232,0.96446,0.97417,0.75775,1.01598,1.77407,1.47783,0.000810688,0.000810688,0.000810688
73,234.754,0.90079,1.18381,1.25577,0.90232,0.96446,0.97417,0.75775,1.01598,1.77407,1.47783,0.0008045,0.0008045,0.0008045
74,237.927,0.83373,1.13148,1.26872,0.90462,0.98647,0.995,0.80951,0.86238,1.66954,1.43283,0.000798313,0.000798313,0.000798313
75,241.204,0.88427,1.39987,1.35483,0.90462,0.98647,0.995,0.80951,0.86238,1.66954,1.43283,0.000792125,0.000792125,0.000792125
76,244.403,0.76994,1.17571,1.27946,0.90462,0.98647,0.995,0.80951,0.86238,1.66954,1.43283,0.000785938,0.000785938,0.000785938
77,247.63,0.8514,1.2288,1.29325,0.90462,0.98647,0.995,0.80951,0.86238,1.66954,1.43283,0.00077975,0.00077975,0.00077975
78,250.789,1.12654,1.59085,1.49032,0.89521,0.95302,0.995,0.84727,0.7152,1.63075,1.23948,0.000773563,0.000773563,0.000773563
79,254.065,0.84595,1.22714,1.31095,0.89521,0.95302,0.995,0.84727,0.7152,1.63075,1.23948,0.000767375,0.000767375,0.000767375
80,257.212,0.99786,1.3244,1.35601,0.89521,0.95302,0.995,0.84727,0.7152,1.63075,1.23948,0.000761188,0.000761188,0.000761188
81,260.339,0.89295,1.21233,1.27597,0.89521,0.95302,0.995,0.84727,0.7152,1.63075,1.23948,0.000755,0.000755,0.000755
82,263.57,0.87088,1.28682,1.27674,0.92983,0.93906,0.995,0.84965,0.64684,1.56167,1.1438,0.000748813,0.000748813,0.000748813
83,266.719,0.71167,1.26503,1.2572,0.92983,0.93906,0.995,0.84965,0.64684,1.56167,1.1438,0.000742625,0.000742625,0.000742625
84,269.895,0.86451,1.24935,1.27277,0.92983,0.93906,0.995,0.84965,0.64684,1.56167,1.1438,0.000736438,0.000736438,0.000736438
85,273.055,0.7101,1.08967,1.15925,0.92983,0.93906,0.995,0.84965,0.64684,1.56167,1.1438,0.00073025,0.00073025,0.00073025
86,276.249,0.89144,1.40222,1.34457,0.96386,0.93322,0.9825,0.83067,0.67487,1.60143,1.16534,0.000724062,0.000724062,0.000724062
87,279.496,0.98128,1.27835,1.27638,0.96386,0.93322,0.9825,0.83067,0.67487,1.60143,1.16534,0.000717875,0.000717875,0.000717875
88,282.776,0.93834,1.36741,1.41977,0.96386,0.93322,0.9825,0.83067,0.67487,1.60143,1.16534,0.000711687,0.000711687,0.000711687
89,286.202,0.75688,1.22401,1.21868,0.96386,0.93322,0.9825,0.83067,0.67487,1.60143,1.16534,0.0007055,0.0007055,0.0007055
90,289.582,0.70854,1.06881,1.08289,0.85048,0.99043,0.95393,0.74059,0.7955,1.66005,1.26386,0.000699312,0.000699312,0.000699312
91,292.794,0.8292,1.30944,1.22363,0.85048,0.99043,0.95393,0.74059,0.7955,1.66005,1.26386,0.000693125,0.000693125,0.000693125
92,296.028,0.86446,1.19299,1.21339,0.85048,0.99043,0.95393,0.74059,0.7955,1.66005,1.26386,0.000686937,0.000686937,0.000686937
93,299.178,1.00806,1.36519,1.35296,0.85048,0.99043,0.95393,0.74059,0.7955,1.66005,1.26386,0.00068075,0.00068075,0.00068075
94,302.352,0.83539,1.13124,1.20294,0.8787,0.98801,0.96167,0.77359,0.70877,1.63799,1.20513,0.000674562,0.000674562,0.000674562
95,305.546,0.66773,1.03032,1.0798,0.8787,0.98801,0.96167,0.77359,0.70877,1.63799,1.20513,0.000668375,0.000668375,0.000668375
96,308.669,0.86689,1.17209,1.21631,0.8787,0.98801,0.96167,0.77359,0.70877,1.63799,1.20513,0.000662188,0.000662188,0.000662188
97,311.834,0.74612,1.04209,1.162,0.8787,0.98801,0.96167,0.77359,0.70877,1.63799,1.20513,0.000656,0.000656,0.000656
98,315.077,0.76157,1.07202,1.17395,0.92888,0.93923,0.98667,0.80634,0.63949,1.54847,1.152,0.000649813,0.000649813,0.000649813
99,318.233,0.70096,0.99594,1.13694,0.92888,0.93923,0.98667,0.80634,0.63949,1.54847,1.152,0.000643625,0.000643625,0.000643625
100,321.351,0.78014,1.10088,1.22331,0.92888,0.93923,0.98667,0.80634,0.63949,1.54847,1.152,0.000637437,0.000637437,0.000637437
101,324.501,0.73586,1.04621,1.16413,0.92888,0.93923,0.98667,0.80634,0.63949,1.54847,1.152,0.00063125,0.00063125,0.00063125
102,327.65,0.71752,1.06259,1.13505,0.97643,0.95261,0.995,0.85659,0.6749,1.33926,1.16768,0.000625062,0.000625062,0.000625062
103,330.819,0.71771,1.13779,1.19955,0.97643,0.95261,0.995,0.85659,0.6749,1.33926,1.16768,0.000618875,0.000618875,0.000618875
104,333.956,0.67908,1.00309,1.07924,0.97643,0.95261,0.995,0.85659,0.6749,1.33926,1.16768,0.000612687,0.000612687,0.000612687
105,337.092,0.72067,1.0358,1.14346,0.97643,0.95261,0.995,0.85659,0.6749,1.33926,1.16768,0.0006065,0.0006065,0.0006065
106,340.281,0.70519,0.98728,1.12587,0.94265,0.99228,0.995,0.84199,0.7278,1.34937,1.19719,0.000600313,0.000600313,0.000600313
107,343.528,0.72581,1.01763,1.13291,0.94265,0.99228,0.995,0.84199,0.7278,1.34937,1.19719,0.000594125,0.000594125,0.000594125
108,346.708,0.77181,0.99201,1.19441,0.94265,0.99228,0.995,0.84199,0.7278,1.34937,1.19719,0.000587938,0.000587938,0.000587938
109,349.843,0.7319,1.08084,1.24034,0.94265,0.99228,0.995,0.84199,0.7278,1.34937,1.19719,0.00058175,0.00058175,0.00058175
110,353.015,0.70698,0.94755,1.0998,0.98023,0.99673,0.995,0.82683,0.75408,1.30802,1.19887,0.000575563,0.000575563,0.000575563
111,356.175,0.84914,1.07584,1.22918,0.98023,0.99673,0.995,0.82683,0.75408,1.30802,1.19887,0.000569375,0.000569375,0.000569375
112,359.331,0.75376,1.01499,1.15823,0.98023,0.99673,0.995,0.82683,0.75408,1.30802,1.19887,0.000563187,0.000563187,0.000563187
113,362.462,0.75878,0.97998,1.19095,0.98023,0.99673,0.995,0.82683,0.75408,1.30802,1.19887,0.000557,0.000557,0.000557
114,365.668,0.78129,1.04783,1.15636,0.98018,0.99477,0.995,0.86188,0.64755,1.30742,1.13359,0.000550813,0.000550813,0.000550813
115,368.79,0.77307,1.18498,1.22976,0.98018,0.99477,0.995,0.86188,0.64755,1.30742,1.13359,0.000544625,0.000544625,0.000544625
116,371.963,0.74422,1.0685,1.16414,0.98018,0.99477,0.995,0.86188,0.64755,1.30742,1.13359,0.000538438,0.000538438,0.000538438
117,375.182,0.62315,0.99892,1.11571,0.98018,0.99477,0.995,0.86188,0.64755,1.30742,1.13359,0.00053225,0.00053225,0.00053225
118,378.352,0.61168,0.94196,1.0821,0.97601,0.9882,0.995,0.88747,0.58719,1.26793,1.09549,0.000526063,0.000526063,0.000526063
119,381.489,0.75207,1.04052,1.16523,0.97601,0.9882,0.995,0.88747,0.58719,1.26793,1.09549,0.000519875,0.000519875,0.000519875
120,384.632,0.72106,0.96882,1.10943,0.97601,0.9882,0.995,0.88747,0.58719,1.26793,1.09549,0.000513688,0.000513688,0.000513688
121,387.805,0.85911,1.15108,1.28217,0.97601,0.9882,0.995,0.88747,0.58719,1.26793,1.09549,0.0005075,0.0005075,0.0005075
122,391.005,0.79878,0.99895,1.18125,0.97163,0.99308,0.995,0.89832,0.54286,1.25672,1.05007,0.000501313,0.000501313,0.000501313
123,394.187,0.65965,0.97985,1.09738,0.97163,0.99308,0.995,0.89832,0.54286,1.25672,1.05007,0.000495125,0.000495125,0.000495125
124,397.334,0.73237,1.09129,1.2365,0.97163,0.99308,0.995,0.89832,0.54286,1.25672,1.05007,0.000488938,0.000488938,0.000488938
125,400.497,0.76802,0.99057,1.17397,0.97163,0.99308,0.995,0.89832,0.54286,1.25672,1.05007,0.00048275,0.00048275,0.00048275
126,403.784,0.70686,1.06377,1.14761,0.96745,0.99575,0.995,0.89411,0.56899,1.31545,1.05787,0.000476562,0.000476562,0.000476562
127,406.902,0.75818,0.97491,1.15776,0.96745,0.99575,0.995,0.89411,0.56899,1.31545,1.05787,0.000470375,0.000470375,0.000470375
128,410.043,0.74572,0.98604,1.14884,0.96745,0.99575,0.995,0.89411,0.56899,1.31545,1.05787,0.000464188,0.000464188,0.000464188
129,413.206,0.71677,0.98377,1.18557,0.96745,0.99575,0.995,0.89411,0.56899,1.31545,1.05787,0.000458,0.000458,0.000458
130,416.379,0.7292,0.96838,1.14418,0.97225,0.98101,0.995,0.84908,0.68775,1.3188,1.1187,0.000451813,0.000451813,0.000451813
131,419.507,0.62188,0.94931,1.17271,0.97225,0.98101,0.995,0.84908,0.68775,1.3188,1.1187,0.000445625,0.000445625,0.000445625
132,422.67,0.67813,1.03962,1.158,0.97225,0.98101,0.995,0.84908,0.68775,1.3188,1.1187,0.000439437,0.000439437,0.000439437
133,425.787,0.5523,0.79619,1.02649,0.97225,0.98101,0.995,0.84908,0.68775,1.3188,1.1187,0.00043325,0.00043325,0.00043325
134,428.938,0.58146,0.92522,1.04865,0.96633,0.99771,0.995,0.83561,0.7507,1.28082,1.16128,0.000427062,0.000427062,0.000427062
135,432.123,0.69821,0.96114,1.1201,0.96633,0.99771,0.995,0.83561,0.7507,1.28082,1.16128,0.000420875,0.000420875,0.000420875
136,435.3,0.6532,0.89486,1.09223,0.96633,0.99771,0.995,0.83561,0.7507,1.28082,1.16128,0.000414688,0.000414688,0.000414688
137,438.448,0.60553,0.86451,1.13675,0.96633,0.99771,0.995,0.83561,0.7507,1.28082,1.16128,0.0004085,0.0004085,0.0004085
138,441.64,0.65195,0.90022,1.1021,0.97275,1,0.995,0.84329,0.72721,1.21468,1.15599,0.000402312,0.000402312,0.000402312
139,444.757,0.60889,0.88217,1.09809,0.97275,1,0.995,0.84329,0.72721,1.21468,1.15599,0.000396125,0.000396125,0.000396125
140,447.873,0.6786,0.92111,1.12564,0.97275,1,0.995,0.84329,0.72721,1.21468,1.15599,0.000389938,0.000389938,0.000389938
141,451.019,0.66391,1.03458,1.2422,0.97275,1,0.995,0.84329,0.72721,1.21468,1.15599,0.00038375,0.00038375,0.00038375
142,454.184,0.60996,0.83706,1.01652,0.9769,1,0.995,0.85638,0.6777,1.1629,1.12872,0.000377563,0.000377563,0.000377563
143,457.317,0.65832,0.90614,1.13387,0.9769,1,0.995,0.85638,0.6777,1.1629,1.12872,0.000371375,0.000371375,0.000371375
144,460.471,0.76642,1.04214,1.22774,0.9769,1,0.995,0.85638,0.6777,1.1629,1.12872,0.000365188,0.000365188,0.000365188
145,463.836,0.63792,0.85487,1.0712,0.9769,1,0.995,0.85638,0.6777,1.1629,1.12872,0.000359,0.000359,0.000359
146,467.012,0.68005,0.98159,1.1729,0.9803,1,0.995,0.86276,0.65588,1.14184,1.11606,0.000352812,0.000352812,0.000352812
147,470.197,0.66486,0.99942,1.1386,0.9803,1,0.995,0.86276,0.65588,1.14184,1.11606,0.000346625,0.000346625,0.000346625
148,473.32,0.6961,0.93444,1.16652,0.9803,1,0.995,0.86276,0.65588,1.14184,1.11606,0.000340438,0.000340438,0.000340438
149,476.456,0.59907,0.85167,1.03348,0.9803,1,0.995,0.86276,0.65588,1.14184,1.11606,0.00033425,0.00033425,0.00033425
150,479.621,0.68627,0.88117,1.15108,0.98343,1,0.995,0.8593,0.68493,1.17209,1.15394,0.000328063,0.000328063,0.000328063
151,482.783,0.66456,0.95039,1.14053,0.98343,1,0.995,0.8593,0.68493,1.17209,1.15394,0.000321875,0.000321875,0.000321875
152,485.935,0.65835,0.91269,1.09141,0.98343,1,0.995,0.8593,0.68493,1.17209,1.15394,0.000315687,0.000315687,0.000315687
153,489.064,0.66513,0.86633,1.13565,0.98343,1,0.995,0.8593,0.68493,1.17209,1.15394,0.0003095,0.0003095,0.0003095
154,492.279,0.66487,0.93616,1.09253,0.98531,1,0.995,0.84566,0.68597,1.18306,1.15869,0.000303313,0.000303313,0.000303313
155,495.514,0.70596,0.92323,1.19021,0.98531,1,0.995,0.84566,0.68597,1.18306,1.15869,0.000297125,0.000297125,0.000297125
156,498.669,0.64692,0.96113,1.15147,0.98531,1,0.995,0.84566,0.68597,1.18306,1.15869,0.000290937,0.000290937,0.000290937
157,501.816,0.59907,0.83878,1.02688,0.98531,1,0.995,0.84566,0.68597,1.18306,1.15869,0.00028475,0.00028475,0.00028475
158,504.979,0.58389,0.86481,1.09481,0.98488,1,0.995,0.83673,0.6829,1.19026,1.14938,0.000278562,0.000278562,0.000278562
159,508.096,0.64548,0.80831,1.06347,0.98488,1,0.995,0.83673,0.6829,1.19026,1.14938,0.000272375,0.000272375,0.000272375
160,511.308,0.61942,0.9195,1.09756,0.98488,1,0.995,0.83673,0.6829,1.19026,1.14938,0.000266187,0.000266187,0.000266187
161,514.467,0.65681,0.92824,1.12465,0.98488,1,0.995,0.83673,0.6829,1.19026,1.14938,0.00026,0.00026,0.00026
162,517.656,0.70724,0.99615,1.11074,0.98245,1,0.995,0.84017,0.70093,1.18483,1.15327,0.000253812,0.000253812,0.000253812
163,520.837,0.62934,0.88885,1.13245,0.98245,1,0.995,0.84017,0.70093,1.18483,1.15327,0.000247625,0.000247625,0.000247625
164,524.088,0.66769,0.91239,1.17561,0.98245,1,0.995,0.84017,0.70093,1.18483,1.15327,0.000241438,0.000241438,0.000241438
165,527.408,0.63759,0.94005,1.14149,0.98245,1,0.995,0.84017,0.70093,1.18483,1.15327,0.00023525,0.00023525,0.00023525
166,530.654,0.79975,0.97176,1.30427,0.98333,1,0.995,0.83816,0.70648,1.13838,1.14378,0.000229063,0.000229063,0.000229063
167,533.793,0.55642,0.86558,1.07477,0.98333,1,0.995,0.83816,0.70648,1.13838,1.14378,0.000222875,0.000222875,0.000222875
168,536.967,0.58868,0.85945,1.04836,0.98333,1,0.995,0.83816,0.70648,1.13838,1.14378,0.000216688,0.000216688,0.000216688
169,540.119,0.69455,0.85431,1.16183,0.98333,1,0.995,0.83816,0.70648,1.13838,1.14378,0.0002105,0.0002105,0.0002105
170,543.376,0.59632,0.77801,1.05801,0.98456,1,0.995,0.84566,0.69196,1.13455,1.11672,0.000204313,0.000204313,0.000204313
171,546.516,0.7315,0.84862,1.11517,0.98456,1,0.995,0.84566,0.69196,1.13455,1.11672,0.000198125,0.000198125,0.000198125
172,549.676,0.65315,0.87881,1.09627,0.98456,1,0.995,0.84566,0.69196,1.13455,1.11672,0.000191938,0.000191938,0.000191938
173,552.886,0.58713,0.82362,1.10765,0.98456,1,0.995,0.84566,0.69196,1.13455,1.11672,0.00018575,0.00018575,0.00018575
174,556.112,0.68084,0.85206,1.16922,0.98669,1,0.995,0.84542,0.68015,1.12758,1.09941,0.000179563,0.000179563,0.000179563
175,559.289,0.56749,0.83509,1.07463,0.98669,1,0.995,0.84542,0.68015,1.12758,1.09941,0.000173375,0.000173375,0.000173375
176,562.523,0.48987,0.74837,1.01132,0.98669,1,0.995,0.84542,0.68015,1.12758,1.09941,0.000167188,0.000167188,0.000167188
177,565.684,0.68319,0.89008,1.08148,0.98669,1,0.995,0.84542,0.68015,1.12758,1.09941,0.000161,0.000161,0.000161
178,568.898,0.59158,0.94623,1.06481,0.98815,1,0.995,0.86259,0.67429,1.12302,1.08975,0.000154812,0.000154812,0.000154812
179,572.044,0.59653,0.98509,1.08765,0.98815,1,0.995,0.86259,0.67429,1.12302,1.08975,0.000148625,0.000148625,0.000148625
180,575.217,0.57371,0.84681,1.08189,0.98815,1,0.995,0.86259,0.67429,1.12302,1.08975,0.000142437,0.000142437,0.000142437
181,578.367,0.65554,0.88227,1.1068,0.98815,1,0.995,0.86259,0.67429,1.12302,1.08975,0.00013625,0.00013625,0.00013625
182,581.558,0.60937,0.76661,1.06124,0.98885,1,0.995,0.86021,0.67324,1.11269,1.08681,0.000130062,0.000130062,0.000130062
183,584.773,0.61446,0.90785,1.02576,0.98885,1,0.995,0.86021,0.67324,1.11269,1.08681,0.000123875,0.000123875,0.000123875
184,587.924,0.55084,0.91321,1.0935,0.98885,1,0.995,0.86021,0.67324,1.11269,1.08681,0.000117687,0.000117687,0.000117687
185,591.082,0.64071,0.86502,1.12852,0.98885,1,0.995,0.86021,0.67324,1.11269,1.08681,0.0001115,0.0001115,0.0001115
186,594.247,0.61752,0.82277,1.07975,0.98811,1,0.995,0.8642,0.6595,1.09892,1.07978,0.000105312,0.000105312,0.000105312
187,597.385,0.55855,0.80266,1.088,0.98811,1,0.995,0.8642,0.6595,1.09892,1.07978,9.9125e-05,9.9125e-05,9.9125e-05
188,600.551,0.58103,0.83467,1.05694,0.98811,1,0.995,0.8642,0.6595,1.09892,1.07978,9.29375e-05,9.29375e-05,9.29375e-05
189,603.756,0.64232,0.93135,1.11229,0.98811,1,0.995,0.8642,0.6595,1.09892,1.07978,8.675e-05,8.675e-05,8.675e-05
190,606.934,0.58714,0.8261,1.06595,0.98902,1,0.995,0.86587,0.64862,1.08492,1.07333,8.05625e-05,8.05625e-05,8.05625e-05
191,610.137,0.50564,1.41118,1.05394,0.98902,1,0.995,0.86587,0.64862,1.08492,1.07333,7.4375e-05,7.4375e-05,7.4375e-05
192,613.576,0.50543,1.27197,0.96849,0.98902,1,0.995,0.86587,0.64862,1.08492,1.07333,6.81875e-05,6.81875e-05,6.81875e-05
193,616.909,0.55446,1.4718,1.08152,0.98902,1,0.995,0.86587,0.64862,1.08492,1.07333,6.2e-05,6.2e-05,6.2e-05
194,620.068,0.43992,1.2417,0.99213,0.98949,1,0.995,0.87342,0.62894,1.06528,1.06513,5.58125e-05,5.58125e-05,5.58125e-05
195,623.188,0.5216,1.39991,1.06622,0.98949,1,0.995,0.87342,0.62894,1.06528,1.06513,4.9625e-05,4.9625e-05,4.9625e-05
196,626.329,0.57151,1.33914,1.14763,0.98949,1,0.995,0.87342,0.62894,1.06528,1.06513,4.34375e-05,4.34375e-05,4.34375e-05
197,629.43,0.4456,1.2775,1.01713,0.98949,1,0.995,0.87342,0.62894,1.06528,1.06513,3.725e-05,3.725e-05,3.725e-05
198,632.588,0.56722,1.55482,1.09827,0.98915,1,0.995,0.87648,0.61381,1.04777,1.05896,3.10625e-05,3.10625e-05,3.10625e-05
199,635.702,0.54634,1.36331,1.12675,0.98915,1,0.995,0.87648,0.61381,1.04777,1.05896,2.4875e-05,2.4875e-05,2.4875e-05
200,638.791,0.4438,1.35791,1.00625,0.98915,1,0.995,0.87648,0.61381,1.04777,1.05896,1.86875e-05,1.86875e-05,1.86875e-05
